Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name_y,City,Country_y,Postcode,Loyalty Card,Coffee Type_y,Roast Type_y,Size_y,Unit Price_y,Price per 100g,Profit,Total Revenue
UBI-83843-396,2019-10-09,58816-74064-TF,R-L-1,2,Nanny Izhakov,Seaton,United Kingdom,LE15,No,Rob,L,1,11.95,1.195,0.717,24.617
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,Alf Housaman,Grand Rapids,United States,49518,No,Rob,L,1,11.95,1.195,0.717,48.517
BPC-54727-307,2019-12-21,18684-73088-YL,R-L-1,4,Gaspar McGavin,Wilkes Barre,United States,18706,No,Rob,L,1,11.95,1.195,0.717,48.517
BWZ-46364-547,2021-09-09,64918-67725-MN,R-L-1,3,Yardley Basill,Pittsburgh,United States,15255,Yes,Rob,L,1,11.95,1.195,0.717,36.567
USN-44968-231,2020-09-10,71749-05400-CN,R-L-1,4,Giana Tonnesen,Washington,United States,20436,No,Rob,L,1,11.95,1.195,0.717,48.517
JKA-27899-806,2021-10-26,97005-25609-CQ,R-L-1,5,Gale Heindrick,Lawrenceville,United States,30245,No,Rob,L,1,11.95,1.195,0.717,60.467
EZB-68383-559,2019-02-21,90123-01967-KS,R-L-1,6,Becca Ableson,Portland,United States,97255,No,Rob,L,1,11.95,1.195,0.717,72.417
LXK-00634-611,2022-02-20,94091-86957-HX,R-L-1,3,Jimmy Dymoke,Beaumont,Ireland,D17,No,Rob,L,1,11.95,1.195,0.717,36.567
CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2,Foster Constance,Dallas,United States,75287,No,Rob,L,1,11.95,1.195,0.717,24.617
CLJ-23403-689,2021-04-03,19413-02045-CG,R-L-1,2,Jammie Cloke,Newton,United Kingdom,NG34,No,Rob,L,1,11.95,1.195,0.717,24.617
DLX-01059-899,2020-01-06,74940-09646-MU,R-L-1,5,Gustaf Ciccotti,Houston,United States,77070,No,Rob,L,1,11.95,1.195,0.717,60.467
WFV-88138-247,2021-09-25,63411-51758-QC,R-L-1,3,Vernor Pawsey,Macon,United States,31205,No,Rob,L,1,11.95,1.195,0.717,36.567
TXF-79780-017,2020-07-14,92048-47813-QB,R-L-1,5,Mab Blakemore,Amarillo,United States,79105,No,Rob,L,1,11.95,1.195,0.717,60.467
SNZ-44595-152,2022-08-12,06136-65250-PG,R-L-1,2,Kim Kemery,Denton,United States,76205,Yes,Rob,L,1,11.95,1.195,0.717,24.617
LHX-81117-166,2021-12-31,01282-28364-RZ,R-L-1,4,Koressa O'Geneay,Aurora,United States,80045,No,Rob,L,1,11.95,1.195,0.717,48.517
KAC-83089-793,2021-07-15,23806-46781-OU,R-L-2.5,2,Christoffer O' Shea,Cill Airne,Ireland,N41,No,Rob,L,2.5,27.485,1.0994,1.6491,139.0741
RMW-74160-339,2020-10-16,38978-59582-JP,R-L-2.5,4,Emlynne Heining,Johnson City,United States,37605,Yes,Rob,L,2.5,27.485,1.0994,1.6491,276.4991
DFZ-45083-941,2020-11-21,34665-62561-AU,R-L-2.5,1,Tani Taffarello,Saint Louis,United States,63180,Yes,Rob,L,2.5,27.485,1.0994,1.6491,70.3616
HVU-21634-076,2020-06-10,27723-45097-MH,R-L-2.5,4,Dorelia Bury,Castleblayney,Ireland,A75,Yes,Rob,L,2.5,27.485,1.0994,1.6491,276.4991
ZZL-76364-387,2020-09-09,11263-86515-VU,R-L-2.5,4,Randal Longfield,Minneapolis,United States,55458,No,Rob,L,2.5,27.485,1.0994,1.6491,276.4991
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,San Jose,United States,95194,No,Rob,L,2.5,27.485,1.0994,1.6491,139.0741
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,Newton,United Kingdom,IV1,Yes,Rob,L,2.5,27.485,1.0994,1.6491,139.0741
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,Elvina Angel,Tralee,Ireland,V92,No,Rob,L,2.5,27.485,1.0994,1.6491,413.9241
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,Saint Paul,United States,55123,No,Rob,L,2.5,27.485,1.0994,1.6491,207.7866
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,Migrate,United States,41905,Yes,Rob,L,2.5,27.485,1.0994,1.6491,276.4991
LJN-34281-921,2021-12-17,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,Columbus,United States,43240,No,Rob,L,2.5,27.485,1.0994,1.6491,345.2116
VEM-79839-466,2022-03-16,32743-78448-KT,R-L-2.5,5,Janella Millett,Durham,United States,27717,Yes,Rob,L,2.5,27.485,1.0994,1.6491,345.2116
NQZ-82067-394,2022-03-25,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,Thorpe,United Kingdom,BD23,No,Rob,L,2.5,27.485,1.0994,1.6491,70.3616
MHD-95615-696,2020-02-07,27930-59250-JT,R-L-2.5,5,Allis Wilmore,Houston,United States,77260,No,Rob,L,2.5,27.485,1.0994,1.6491,345.2116
SXC-62166-515,2020-02-28,69171-65646-UC,R-L-2.5,5,Joceline Reddoch,Largo,United States,34643,No,Rob,L,2.5,27.485,1.0994,1.6491,345.2116
LCY-24377-948,2021-05-07,21617-79890-DD,R-L-2.5,1,Izaak Primak,Seattle,United States,98195,Yes,Rob,L,2.5,27.485,1.0994,1.6491,70.3616
NCH-55389-562,2019-04-27,86579-92122-OC,R-L-2.5,2,Brenn Dundredge,Oklahoma City,United States,73129,Yes,Rob,L,2.5,27.485,1.0994,1.6491,139.0741
GRB-68838-629,2021-09-10,15064-65241-HB,R-L-2.5,4,Gwenni Ratt,Castlemartyr,Ireland,H71,No,Rob,L,2.5,27.485,1.0994,1.6491,276.4991
LTN-89139-350,2019-06-27,07756-71018-GU,R-L-2.5,5,Kacy Canto,Fort Wayne,United States,46896,Yes,Rob,L,2.5,27.485,1.0994,1.6491,345.2116
RLM-96511-467,2020-01-06,43014-53743-XK,R-L-2.5,1,Jennica Tewelson,Dallas,United States,75210,No,Rob,L,2.5,27.485,1.0994,1.6491,70.3616
WYL-29300-070,2019-10-16,42770-36274-QA,R-M-0.2,1,Hayward Goulter,Kingsport,United States,37665,No,Rob,M,0.2,2.985,1.4925,0.1791,0.7761
VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4,Bram Revel,Rochester,United States,14652,No,Rob,M,0.2,2.985,1.4925,0.1791,2.5671
BLQ-03709-265,2022-08-04,72463-75685-MV,R-M-0.2,5,Charis Crosier,Lees Summit,United States,64082,No,Rob,M,0.2,2.985,1.4925,0.1791,3.1641
OGB-91614-810,2020-02-18,08909-77713-CG,R-M-0.2,1,Mercedes Acott,Charlotte,United States,28225,Yes,Rob,M,0.2,2.985,1.4925,0.1791,0.7761
DKB-78053-329,2021-06-08,12444-05174-OO,R-M-0.2,2,Irv Hay,Sheffield,United Kingdom,S33,No,Rob,M,0.2,2.985,1.4925,0.1791,1.3731
JTU-55897-581,2020-02-29,70290-38099-GB,R-M-0.2,5,Janifer Bagot,Lincoln,United States,68505,No,Rob,M,0.2,2.985,1.4925,0.1791,3.1641
HTS-15020-632,2019-08-06,53817-13148-RK,R-M-0.2,3,Gregg Hawkyens,Lafayette,United States,70593,No,Rob,M,0.2,2.985,1.4925,0.1791,1.9701
LKE-14821-285,2020-05-03,13736-92418-JS,R-M-0.2,5,Becky Semkins,Kinnegad,Ireland,R32,Yes,Rob,M,0.2,2.985,1.4925,0.1791,3.1641
CTE-31437-326,2019-01-02,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,Belfast,United Kingdom,BT2,No,Rob,M,0.2,2.985,1.4925,0.1791,2.5671
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,Krissie Hammett,San Francisco,United States,94159,Yes,Rob,M,0.2,2.985,1.4925,0.1791,2.5671
AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3,Donavon Fowle,Colorado Springs,United States,80945,No,Rob,M,0.2,2.985,1.4925,0.1791,1.9701
XUE-87260-201,2022-02-08,89646-21249-OH,R-M-0.2,6,Selia Ragles,Fort Smith,United States,72905,No,Rob,M,0.2,2.985,1.4925,0.1791,3.7611
AIA-98989-755,2020-05-09,34704-83143-KS,R-M-0.2,1,Sacha Bruun,Stockton,United States,95210,No,Rob,M,0.2,2.985,1.4925,0.1791,0.7761
SFB-93752-440,2021-10-10,48203-23480-UB,R-M-0.2,3,Niels Leake,Clearwater,United States,34615,Yes,Rob,M,0.2,2.985,1.4925,0.1791,1.9701
YXF-57218-272,2019-03-15,55374-03175-IA,R-M-0.2,6,Samuele Klaaassen,Detroit,United States,48232,Yes,Rob,M,0.2,2.985,1.4925,0.1791,3.7611
BRJ-19414-277,2019-09-17,16809-16936-WF,R-M-0.2,4,Modesty MacConnechie,Charleston,United States,25362,Yes,Rob,M,0.2,2.985,1.4925,0.1791,2.5671
PUH-55647-976,2022-03-22,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,Gainesville,United States,32627,No,Rob,M,0.2,2.985,1.4925,0.1791,1.3731
EZT-46571-659,2019-01-02,03396-68805-ZC,R-M-0.5,3,Guthrey Petracci,Los Angeles,United States,90045,No,Rob,M,0.5,5.97,1.194,0.3582,9.3132
NWQ-70061-912,2019-09-05,61021-27840-ZN,R-M-0.5,1,Rodger Raven,Los Angeles,United States,90065,No,Rob,M,0.5,5.97,1.194,0.3582,3.3432
YHV-68700-050,2019-09-11,26333-67911-OL,R-M-0.5,5,Hartley Mattioli,Kinloch,United Kingdom,PH43,No,Rob,M,0.5,5.97,1.194,0.3582,15.2832
LHN-75209-742,2020-03-23,01433-04270-AX,R-M-0.5,6,Felecia Dodgson,Newark,United States,7104,Yes,Rob,M,0.5,5.97,1.194,0.3582,18.2682
XSZ-84273-421,2019-04-14,15405-60469-TM,R-M-0.5,3,Pen Wye,Colorado Springs,United States,80935,Yes,Rob,M,0.5,5.97,1.194,0.3582,9.3132
SIB-83254-136,2019-05-12,45315-50206-DK,R-M-0.5,6,Dorian Vizor,Naples,United States,34108,Yes,Rob,M,0.5,5.97,1.194,0.3582,18.2682
RNH-54912-747,2021-05-01,37445-17791-NQ,R-M-0.5,1,Natka Leethem,Alexandria,United States,71307,Yes,Rob,M,0.5,5.97,1.194,0.3582,3.3432
WXT-85291-143,2019-09-04,81414-81273-DK,R-M-0.5,4,Vivyan Ceely,Baltimore,United States,21275,Yes,Rob,M,0.5,5.97,1.194,0.3582,12.2982
RXW-91413-276,2020-08-15,29588-35679-RG,R-M-0.5,1,Nicko Corps,Columbia,United States,29220,No,Rob,M,0.5,5.97,1.194,0.3582,3.3432
YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1,Judd De Leek,Grand Rapids,United States,49560,Yes,Rob,M,0.5,5.97,1.194,0.3582,3.3432
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3,Adelice Isabell,Charleston,United States,25336,No,Rob,M,0.5,5.97,1.194,0.3582,9.3132
PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,3,Arleen Braidman,Phoenix,United States,85099,No,Rob,M,0.5,5.97,1.194,0.3582,9.3132
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,Sky Farnish,Eaton,United Kingdom,DN22,No,Rob,M,0.5,5.97,1.194,0.3582,18.2682
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,Topeka,United States,66617,No,Rob,M,0.5,5.97,1.194,0.3582,15.2832
OKA-93124-100,2020-04-23,05325-97750-WP,R-M-0.5,5,Cody Verissimo,Upton,United Kingdom,DN21,Yes,Rob,M,0.5,5.97,1.194,0.3582,15.2832
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,El Paso,United States,88553,Yes,Rob,M,0.5,5.97,1.194,0.3582,6.3282
DYP-74337-787,2019-10-23,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,Sacramento,United States,94207,No,Rob,M,0.5,5.97,1.194,0.3582,3.3432
VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,Lusk,Ireland,K45,Yes,Rob,M,0.5,5.97,1.194,0.3582,15.2832
ZFR-79447-696,2021-03-22,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,Fort Worth,United States,76178,Yes,Rob,M,0.5,5.97,1.194,0.3582,3.3432
XNU-83276-288,2022-06-01,98185-92775-KT,R-M-0.5,1,Chester Clowton,Monticello,United States,55590,No,Rob,M,0.5,5.97,1.194,0.3582,3.3432
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,Atlanta,United States,30351,No,Rob,M,0.5,5.97,1.194,0.3582,18.2682
FHD-94983-982,2020-01-21,62839-56723-CH,R-M-0.5,3,Alexina Randals,Sacramento,United States,94297,Yes,Rob,M,0.5,5.97,1.194,0.3582,9.3132
YVK-82679-655,2021-01-07,95342-88311-SF,R-M-0.5,4,Yuri Burrells,Lexington,United States,40510,Yes,Rob,M,0.5,5.97,1.194,0.3582,12.2982
AEZ-13242-456,2022-05-04,62494-09113-RP,R-M-0.5,5,Marguerite Graves,Fort Smith,United States,72905,No,Rob,M,0.5,5.97,1.194,0.3582,15.2832
QEV-37451-860,2019-09-05,17670-51384-MA,R-M-1,2,Aloisia Allner,Paterson,United States,7505,Yes,Rob,M,1,9.95,0.995,0.597,20.497
SZW-48378-399,2022-07-02,34136-36674-OM,R-M-1,5,Rosaleen Scholar,Richmond,United States,23285,No,Rob,M,1,9.95,0.995,0.597,50.347
OFX-99147-470,2021-11-24,49860-68865-AB,R-M-1,6,Hy Zanetto,Tucson,United States,85715,Yes,Rob,M,1,9.95,0.995,0.597,60.297
JHW-74554-805,2019-11-26,14103-58987-ZU,R-M-1,6,Gay Rizzello,Liverpool,United Kingdom,L33,Yes,Rob,M,1,9.95,0.995,0.597,60.297
JDS-33440-914,2021-10-28,58511-10548-ZU,R-M-1,3,Ailene Nesfield,Belfast,United Kingdom,BT2,Yes,Rob,M,1,9.95,0.995,0.597,30.447
QEY-71761-460,2021-11-29,35442-75769-PL,R-M-1,2,Catarina Donn,Dunmanway,Ireland,P47,Yes,Rob,M,1,9.95,0.995,0.597,20.497
TNW-41601-420,2020-11-24,66458-91190-YC,R-M-1,5,Marja Urion,Virginia,Ireland,D18,Yes,Rob,M,1,9.95,0.995,0.597,50.347
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,Mag Armistead,New Orleans,United States,70179,No,Rob,M,1,9.95,0.995,0.597,40.397
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,Starr Arpin,Richmond,United States,23242,No,Rob,M,1,9.95,0.995,0.597,60.297
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,Donny Fries,Toledo,United States,43610,No,Rob,M,1,9.95,0.995,0.597,60.297
IDJ-55379-750,2019-10-05,24040-20817-QB,R-M-1,4,Angelia Cleyburn,Fort Lauderdale,United States,33345,No,Rob,M,1,9.95,0.995,0.597,40.397
MIU-01481-194,2019-07-21,08439-55669-AI,R-M-1,6,Rafferty Pursglove,Garland,United States,75044,Yes,Rob,M,1,9.95,0.995,0.597,60.297
LOU-41819-242,2022-07-14,88060-50676-MV,R-M-1,2,Dorette Hinemoor,Fort Lauderdale,United States,33345,Yes,Rob,M,1,9.95,0.995,0.597,20.497
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6,Isac Jesper,Naples,United States,34114,No,Rob,M,1,9.95,0.995,0.597,60.297
CIX-22904-641,2019-09-17,78012-56878-UB,R-M-1,1,Grazia Oats,Los Angeles,United States,90030,Yes,Rob,M,1,9.95,0.995,0.597,10.547
HTY-30660-254,2019-09-16,83844-95908-RX,R-M-1,3,Joey Jefferys,Los Angeles,United States,90040,Yes,Rob,M,1,9.95,0.995,0.597,30.447
GNL-98714-885,2020-03-07,83731-53280-YC,R-M-1,3,Adele McFayden,Wirral,United Kingdom,CH48,Yes,Rob,M,1,9.95,0.995,0.597,30.447
FYQ-78248-319,2022-06-07,25473-43727-BY,R-M-2.5,5,Llywellyn Oscroft,Philadelphia,United States,19172,No,Rob,M,2.5,22.885,0.9154,1.3731,287.4356
UQU-65630-479,2021-01-22,37651-47492-NC,R-M-2.5,4,Annabel Antuk,Punta Gorda,United States,33982,Yes,Rob,M,2.5,22.885,0.9154,1.3731,230.2231
HCT-95608-959,2020-04-25,08523-01791-TI,R-M-2.5,5,Dorie de la Tremoille,Minneapolis,United States,55458,No,Rob,M,2.5,22.885,0.9154,1.3731,287.4356
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,Bettina Leffek,Honolulu,United States,96805,Yes,Rob,M,2.5,22.885,0.9154,1.3731,173.0106
BAF-42286-205,2022-06-08,43074-00987-PB,R-M-2.5,4,Oran Colbeck,Montgomery,United States,36195,No,Rob,M,2.5,22.885,0.9154,1.3731,230.2231
QOO-24615-950,2019-08-07,01338-83217-GV,R-M-2.5,3,Mord Meriet,Grand Forks,United States,58207,No,Rob,M,2.5,22.885,0.9154,1.3731,173.0106
BIU-21970-705,2020-12-07,89711-56688-GG,R-M-2.5,2,Friederike Drysdale,Midland,United States,48670,Yes,Rob,M,2.5,22.885,0.9154,1.3731,115.7981
AHV-66988-037,2020-09-08,12743-00952-KO,R-M-2.5,2,Christel Speak,Duluth,United States,30096,No,Rob,M,2.5,22.885,0.9154,1.3731,115.7981
SHP-17012-870,2020-06-07,69529-07533-CV,R-M-2.5,1,Corine Drewett,Boynton Beach,United States,33436,Yes,Rob,M,2.5,22.885,0.9154,1.3731,58.5856
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,Adare,Ireland,H54,Yes,Rob,M,2.5,22.885,0.9154,1.3731,115.7981
EQI-82205-066,2019-09-20,52316-30571-GD,R-M-2.5,2,Maxim McParland,Cedar Rapids,United States,52405,Yes,Rob,M,2.5,22.885,0.9154,1.3731,115.7981
EJA-79176-833,2020-03-22,91509-62250-GN,R-M-2.5,6,Dalia Eburah,Birmingham,United Kingdom,B12,No,Rob,M,2.5,22.885,0.9154,1.3731,344.6481
TYP-85767-944,2022-07-29,51497-50894-WU,R-M-2.5,2,Kaela Nottram,Arklow,Ireland,Y14,Yes,Rob,M,2.5,22.885,0.9154,1.3731,115.7981
YLK-78851-470,2019-09-18,58559-08254-UY,R-M-2.5,6,Paulie Fonzone,Albany,United States,12205,Yes,Rob,M,2.5,22.885,0.9154,1.3731,344.6481
BYP-16005-016,2021-08-01,01474-63436-TP,R-M-2.5,5,Read Cutts,Rockford,United States,61105,No,Rob,M,2.5,22.885,0.9154,1.3731,287.4356
OLH-95722-362,2021-10-24,48553-69225-VX,R-M-2.5,4,Devland Gritton,Pasadena,United States,91117,Yes,Rob,M,2.5,22.885,0.9154,1.3731,230.2231
GPU-79113-136,2019-05-22,73284-01385-SJ,R-D-0.2,3,Abigail Tolworthy,Ogden,United States,84409,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
YET-17732-678,2021-06-20,57235-92842-DK,R-D-0.2,1,Hetti Penson,Fort Lauderdale,United States,33345,No,Rob,D,0.2,2.685,1.3425,0.1611,0.6981
NEU-86533-016,2019-06-03,96544-91644-IT,R-D-0.2,6,Gerardo Schonfeld,Alexandria,United States,22313,No,Rob,D,0.2,2.685,1.3425,0.1611,3.3831
TJG-73587-353,2020-02-22,24766-58139-GT,R-D-0.2,3,Kendra Glison,Washington,United States,20337,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
ALA-62598-016,2020-02-19,57145-03803-ZL,R-D-0.2,6,Noak Wyvill,Edinburgh,United Kingdom,EH9,Yes,Rob,D,0.2,2.685,1.3425,0.1611,3.3831
DFK-35846-692,2019-11-03,49612-33852-CN,R-D-0.2,5,Marris Grcic,Lynchburg,United States,24515,Yes,Rob,D,0.2,2.685,1.3425,0.1611,2.8461
VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3,Vanya Skullet,Balally,Ireland,D04,No,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
HFT-77191-168,2021-11-04,48419-02347-XP,R-D-0.2,2,Melosa Kippen,Jackson,United States,39236,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.2351
NID-20149-329,2021-05-20,49888-39458-PF,R-D-0.2,2,Antone Harrold,Toledo,United States,43610,No,Rob,D,0.2,2.685,1.3425,0.1611,1.2351
BAQ-74241-156,2020-07-24,99869-55718-UU,R-D-0.2,4,Ransell McKall,Bristol,United Kingdom,BS41,Yes,Rob,D,0.2,2.685,1.3425,0.1611,2.3091
CPV-90280-133,2019-03-20,66458-91190-YC,R-D-0.2,3,Marja Urion,Virginia,Ireland,D18,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
ALR-62963-723,2020-06-21,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,Balally,Ireland,D04,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,Camden,United States,8104,Yes,Rob,D,0.2,2.685,1.3425,0.1611,2.8461
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,Amii Gallyon,Naperville,United States,60567,Yes,Rob,D,0.2,2.685,1.3425,0.1611,2.3091
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,Huntington Beach,United States,92648,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
OAW-17338-101,2020-02-23,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,Columbus,United States,43240,No,Rob,D,0.2,2.685,1.3425,0.1611,3.3831
TXH-78646-919,2021-05-14,98430-37820-UV,R-D-0.2,3,Deonne Shortall,Santa Ana,United States,92725,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
SUZ-83036-175,2019-08-20,55915-19477-MK,R-D-0.2,5,Alica Kift,Garden Grove,United States,92645,No,Rob,D,0.2,2.685,1.3425,0.1611,2.8461
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2,Melodie OIlier,Glasnevin,Ireland,D11,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.2351
IWL-13117-537,2020-04-29,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,San Jose,United States,95138,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,Man Fright,Daingean,Ireland,E91,No,Rob,D,0.2,2.685,1.3425,0.1611,3.3831
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,Mesquite,United States,75185,No,Rob,D,0.2,2.685,1.3425,0.1611,2.3091
HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,3,Chaddie Bennie,El Paso,United States,79934,Yes,Rob,D,0.2,2.685,1.3425,0.1611,1.7721
LCU-93317-340,2019-06-17,84996-26826-DK,R-D-0.2,1,Scarlett Oliffe,Jamaica,United States,11470,Yes,Rob,D,0.2,2.685,1.3425,0.1611,0.6981
WFT-16178-396,2020-12-16,33555-01585-RP,R-D-0.2,5,Quintina Heavyside,Lexington,United States,40515,Yes,Rob,D,0.2,2.685,1.3425,0.1611,2.8461
DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,Booterstown,Ireland,D04,Yes,Rob,D,0.2,2.685,1.3425,0.1611,0.6981
ZYQ-15797-695,2019-02-25,79436-73011-MM,R-D-0.5,5,Pammi Endacott,Wootton,United Kingdom,NN4,Yes,Rob,D,0.5,5.37,1.074,0.3222,13.7472
GPR-19973-483,2019-06-26,92926-08470-YS,R-D-0.5,5,Betty Fominov,Pensacola,United States,32575,No,Rob,D,0.5,5.37,1.074,0.3222,13.7472
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,5,Sherman Mewrcik,Clearwater,United States,34629,Yes,Rob,D,0.5,5.37,1.074,0.3222,13.7472
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,6,Anny Mundford,Charlottesville,United States,22908,No,Rob,D,0.5,5.37,1.074,0.3222,16.4322
MPV-26985-215,2019-06-23,51466-52850-AG,R-D-0.5,1,Amity Chatto,Sheffield,United Kingdom,S33,Yes,Rob,D,0.5,5.37,1.074,0.3222,3.0072
NOK-50349-551,2021-03-03,09595-95726-OV,R-D-0.5,3,Eddi Sedgebeer,Miami Beach,United States,33141,Yes,Rob,D,0.5,5.37,1.074,0.3222,8.3772
OVI-27064-381,2019-11-13,37274-08534-FM,R-D-0.5,3,Selma McMillian,Akron,United States,44315,No,Rob,D,0.5,5.37,1.074,0.3222,8.3772
XUR-14132-391,2022-08-08,96836-09258-RI,R-D-0.5,4,Lisa Goodger,Sacramento,United States,94250,Yes,Rob,D,0.5,5.37,1.074,0.3222,11.0622
NYY-73968-094,2019-08-15,70451-38048-AH,R-D-0.5,6,Noam Climance,Seattle,United States,98148,No,Rob,D,0.5,5.37,1.074,0.3222,16.4322
PSY-45485-542,2019-05-17,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,Ashbourne,Ireland,A84,Yes,Rob,D,0.5,5.37,1.074,0.3222,8.3772
ZSO-58292-191,2022-06-12,66794-66795-VW,R-D-0.5,4,Rea Offell,Dallas,United States,75323,No,Rob,D,0.5,5.37,1.074,0.3222,11.0622
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,Birgit Domange,Charleston,United States,29424,No,Rob,D,0.5,5.37,1.074,0.3222,13.7472
WMU-87639-108,2019-02-11,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,Corona,United States,92883,Yes,Rob,D,0.5,5.37,1.074,0.3222,3.0072
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,Mesa,United States,85205,No,Rob,D,0.5,5.37,1.074,0.3222,13.7472
WFH-21507-708,2020-04-20,07237-32539-NB,R-D-0.5,1,Delainey Kiddy,Fresno,United States,93704,Yes,Rob,D,0.5,5.37,1.074,0.3222,3.0072
IIZ-24416-212,2021-05-31,76060-30540-LB,R-D-0.5,6,Baxy Cargen,Seattle,United States,98148,Yes,Rob,D,0.5,5.37,1.074,0.3222,16.4322
POF-29666-012,2019-04-01,46885-00260-TL,R-D-0.5,1,Sada Roseborough,Tacoma,United States,98405,Yes,Rob,D,0.5,5.37,1.074,0.3222,3.0072
NXF-15738-707,2020-01-26,28699-16256-XV,R-D-0.5,2,Javier Causnett,Silver Spring,United States,20910,No,Rob,D,0.5,5.37,1.074,0.3222,5.6922
WLL-59044-117,2021-07-23,28476-04082-GR,R-D-1,6,Kipper Boorn,Listowel,Ireland,V31,Yes,Rob,D,1,8.95,0.895,0.537,54.237
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6,Mina Elstone,Racine,United States,53405,Yes,Rob,D,1,8.95,0.895,0.537,54.237
TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2,Felita Dauney,Castlebellingham,Ireland,Y34,No,Rob,D,1,8.95,0.895,0.537,18.437
SYX-48878-182,2021-08-29,47725-34771-FJ,R-D-1,5,Stacy Pickworth,Las Vegas,United States,89115,No,Rob,D,1,8.95,0.895,0.537,45.287
DGZ-82537-477,2020-08-14,43439-94003-DW,R-D-1,5,Flynn Antony,Birmingham,United States,35244,No,Rob,D,1,8.95,0.895,0.537,45.287
LPS-39089-432,2019-04-24,97655-45555-LI,R-D-1,5,Baudoin Alldridge,Brooklyn,United States,11215,Yes,Rob,D,1,8.95,0.895,0.537,45.287
